2010;ID;MP1;Network and Demand;Electricity volumes;Electricity entering system for supply to consumers;NA;GWh;751,144;1347,508537;53,17;116,763232;504,07;300;450;573,703103;289,2105833;562,8601943;545;392;155,463;613,5;261;986;3424,5;413,9632044;4563,891138;89,588;355;717,1487839;357,5106813;1665;8681,421183;1226,339992;361,3467328;2635;309;32701,10352;26806,43945;5894,663086;2010IDNetwork and DemandElectricity volumesElectricity entering system for supply to consumersNA
2010;ID;MP1;Network and Demand;Electricity volumes;Load Factor;NA;proportion;0,697130341;0,540982667;0,674403856;0,653645355;0,598164592;0,604145209;0,543884203;0,47556269;0,511557637;0,729585387;0,699040583;0,621511923;0,529284754;0,598639586;0,584206285;0,750380518;0,636011808;0,779940134;0,640932379;0,617047221;0,638190774;0,641535143;0,651133119;0,596386863;0,558294081;0,532113317;0,615060745;0,532011119;0,665546653;0,617804468;0,610202074;0,62857461;2010IDNetwork and DemandElectricity volumesLoad FactorNA
2010;ID;MP1;Network and Demand;Electricity volumes;Loss ratio;NA;proportion;0,031491964;0,050162071;0,097235283;0,076515799;0,055546464;0,067246667;0,07538;0,078189215;0,050603258;0,038540387;0,053211009;0,060010204;0,051231483;0,056234719;0,076628352;0,036112576;0,042692364;0,071059891;0,058997479;0,072811091;0,123943662;0,067521554;0,08305397;0,039756375;0,042677122;0,050247999;0,064111905;0,04971537;0,04733657;0,060974661;0,059535988;0,063012756;2010IDNetwork and DemandElectricity volumesLoss ratioNA
2010;ID;MP1;Network and Demand;Electricity volumes;Total energy delivered to ICPs;NA;GWh;727,489;1279,914718;48;107,829;476,070694;279,826;416,079;528,845708;274,5755855;541,1673448;516;368,476;147,4984;579;241;950,393;3278,3;384,547024;4294,633067;83,065;311;668,7257833;327,818;1598,805636;8310,923111;1164,718861;338,1801053;2504;294,373;31041,25391;25476,17188;5565,081543;2010IDNetwork and DemandElectricity volumesTotal energy delivered to ICPsNA
2010;ID;MP1;Network and Demand;Maximum coincident system demand;GXP demand;NA;MW;118;240,022;9;20,392;96,198;48,706;94,45;136,76272;62,728;83,702;89;71;33,53;145,556;51;147;615,2;55,212;649,544;16,574;53;78,826;57,578;277,7;1590,323567;262,084;67,13;563;35;5768,217773;4750,956055;1017,261963;2010IDNetwork and DemandMaximum coincident system demandGXP demandNA
2010;ID;MP1;Network and Demand;Maximum coincident system demand;Maximum coincident system demand;NA;MW;123;285,092;9;20,392;96,198;56,686;94,45;137,71312;62,728;88,06844;89;72;33,53;146,197;51;150;615,85;60,58936;812,866;16,574;63,5;130,252;62,678;318,7;1775,103567;263,08898;67,3865;565,4;53;6320,042969;5228,093262;1091,949463;2010IDNetwork and DemandMaximum coincident system demandMaximum coincident system demandNA
2010;ID;MP1;Network and Demand;Number of Connection Points (at year end);Number of Connection Points (at year end);NA;number;30615;81573;4422;7976;36447;25432;42204;17452;17198;24504;33793;24073;9008;36219;12257;53706;192179;14768;317489;6786;24435;34050;30824;108212;527096;84276;23176;164058;12782;1997010;1629038;367972;2010IDNetwork and DemandNumber of Connection Points (at year end)Number of Connection Points (at year end)NA
2010;ID;MP1;Network and Demand;Total circuit length;Overhead lines;NA;km;3455;3891,5;584,2;1741;2438,312657;3279,712;1618,9;2537,7;58,96449;1921;3811;2880;32,4;2563,2;1631;5004;5822,9;4348,19217;22615,42431;844,5288;4206;8289,259545;3059;5870,63;8505;3241;1732,40908;1772;1976;109730,2344;75679,625;34050,60938;2010IDNetwork and DemandTotal circuit lengthOverhead linesNA
2010;ID;MP1;Network and Demand;Total circuit length;Total circuit length;NA;km;4106;5600;616,6;1837,105;3022,49184;3661,716;2576,7;2933,4;652,94891;2359,1;4518;3334;248,37;3347,72;1714;5829;10707,5;4386,92383;30035,48264;905,2418;4490,9;8603,18996;3846,14;9571,09;17631,06914;5043;2072,49575;4609,9;2130;150390,0938;110025,3672;40364,72266;2010IDNetwork and DemandTotal circuit lengthTotal circuit lengthNA
2010;ID;MP1;Network and Demand;Total circuit length;Underground cables;NA;km;651;1708,5;32,4;96,105;584,1791838;382,004;957,8;395,7;593,98442;438,1;707;454;215,97;784,52;83;825;4884,6;38,73166;7420,058334;60,713;284,9;313,930415;787,14;3700,46;9126,069141;1802;340,08667;2837,9;154;40659,85156;34345,74219;6314,109375;2010IDNetwork and DemandTotal circuit lengthUnderground cablesNA
2010;ID;FS1;Operating Expenditure;Asset replacement and renewal;Asset replacement and renewal;constant;$000s;913,1260986;1551,579834;0;140,7700043;862,8696289;157,6764221;958,1032715;0;306,5930481;249,3947296;410,6156921;1213,123047;81,0281601;1561,009277;447,8448486;4068,927734;2319,157471;692,024292;5623,896484;386,5262451;0;1258,126465;4341,57666;2313,507324;11869,65723;1565,864502;163,6099701;629,6107178;1042,416382;45128,63281;32750,60742;12378,02734;2010IDOperating ExpenditureAsset replacement and renewalAsset replacement and renewalconstant
2010;ID;FS1;Operating Expenditure;Asset replacement and renewal;Asset replacement and renewal;nominal;$000s;833,9240112;1417;0;128,5599976;788,0266724;144;875;0;280;227,7629089;375;1107,900024;74;1425,611572;409;3716;2118;632;5136,095215;353;0;1149;3965;2112,840088;10840,11523;1430,045654;149,4188843;575;952;41214,30078;29909,9082;11304,3916;2010IDOperating ExpenditureAsset replacement and renewalAsset replacement and renewalnominal
2010;ID;FS1;Operating Expenditure;Business support;Business support;constant;$000s;2839,70752;3926,580811;777,432373;1245,457642;4792,736816;2323,537354;2384,855957;2614,800781;2050,888428;3275,018311;5698,250977;8505,657227;1398,283325;2613,432861;435,8001099;7327,57373;10851,2041;1654,507446;28399,81055;935,1087646;2619,180664;2631,225342;3887,161865;13595,25879;41396,97266;6589,029785;1607,799805;3987,323242;1208,852539;171573,4688;128679,1172;42894,32813;2010IDOperating ExpenditureBusiness supportBusiness supportconstant
2010;ID;FS1;Operating Expenditure;Business support;Business support;nominal;$000s;2593,398926;3586;710;1137,430054;4377,027832;2122;2178;2388;1873;2990,952148;5204;7767,899902;1277;2386,750732;398;6692;9910;1511;25936,48828;854;2392;2403;3550;12416,04297;37806,3125;6017,515137;1468,343628;3641,473633;1104;156691,625;117517,8516;39173,78516;2010IDOperating ExpenditureBusiness supportBusiness supportnominal
